REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B62,,0,0,0,MIN,0.51,1.28,4.9,65,1.7,5.2,463,48,52,8,202,138,,659,659,458,29,,,,0.1,"Corn, grain",1,120 - 160,0,40,25,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B63,,0,0,0,MIN,0.81,1.25,9.9,93,0.7,6.5,556,57,74,16,323,203,,1569,1569,850,33,,,,0.1,"Corn, grain",0,120 - 160,0,30,0,0,0,0,0,pH$,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B64,,0,0,0,MIN,3.1,1.03,10.7,82,2,5.8,349,153,58,16,125,92,,585,585,621,39,,,,0.1,"Corn, grain",0.5,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B65,,0,0,0,MIN,1.14,1.29,6.2,83,1.1,6.1,319,49,62,17,143,101,,487,487,390,30,,,,0.1,"Corn, grain",0,120 - 160,0,40,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B66,,0,0,0,MIN,1.19,1.27,4.5,59,1.8,5.4,368,32,45,11,150,107,,263,263,271,41,,,,0.1,"Corn, grain",0.9,120 - 160,0,70,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B67,,0,0,0,MIN,3.28,1.25,4.1,35,2.7,4.9,118,27,26,6,115,86,,106,106,90,47,,,,0.1,"Corn, grain",1.7,120 - 160,0,80,25,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B68,,0,0,0,ORG,6.38,1.08,5.9,36,3.8,4.8,83,68,26,4,104,95,,145,241,79,37,,,,0.1,"Corn, grain",0.4,120 - 160,0,20,25,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B69,,0,0,0,ORG,10,1.04,8.4,53,4,4.9,65,103,40,6,85,83,,292,485,127,31,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B610,,0,0,0,ORG,9.59,0.94,11.2,67,3.7,5.2,235,168,51,9,91,85,,322,535,154,32,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B611,,0,0,0,ORG,8.24,0.95,9.9,66,3.4,5.1,146,172,46,11,97,88,,176,292,101,37,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B612,,0,0,0,ORG,6.78,0.98,8.8,55,3.9,4.9,128,144,37,10,64,71,,114,189,56,39,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B613,,0,0,0,M-O,3.98,1.22,6.7,67,2.2,5.4,120,55,52,11,141,109,,124,155,61,32,,,,0.1,"Corn, grain",0,120 - 160,0,30,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B614,,0,0,0,M-O,3.87,1.17,7,69,2.2,5.4,119,54,53,12,171,127,,130,163,65,32,,,,0.1,"Corn, grain",0,120 - 160,0,40,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B41,,0,0,0,MIN,0.56,1.28,6.3,89,0.7,6.4,117,25,65,22,144,91,,479,479,219,24,,,,0.1,Soybean,0,0,0,90,0,20,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B42,,0,0,0,MIN,1.37,1.21,9.8,93,0.7,6.6,263,12,73,19,92,56,,944,944,654,48,,,,0.1,Soybean,0,0,0,120,0,0,0,0,0,pH$,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B43,,0,0,0,MIN,1.37,1.21,9.1,91,0.8,6.6,286,11,72,19,76,47,,696,696,526,44,,,,0.1,Soybean,0,0,0,120,0,0,0,0,0,pH$,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,A61,,0,0,0,MIN,1.55,1.15,12.6,96,0.5,7,95,14,75,20,316,191,,608,608,147,49,,,,0.1,"Corn, grain",0,120 - 160,0,110,0,0,0,0,0,pH$,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,A62,,0,0,0,MIN,0.81,1.22,5.1,56,2.3,5,213,30,42,11,219,148,,367,367,123,44,,,,0.1,"Corn, grain",1.4,120 - 160,0,80,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,A63,,0,0,0,MIN,1.74,1.18,11.8,85,1.8,5.9,324,26,74,10,254,169,,1220,1220,275,56,,,,0.1,"Corn, grain",0.3,120 - 160,0,90,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,A64,,0,0,0,MIN,0.81,1.2,19.8,99,0.2,7.2,1199,64,82,15,267,158,,1552,1552,431,85,,,,0.2,"Corn, grain",0,120 - 160,0,20,0,0,0,0,0,pH$,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,A65,,0,0,0,MIN,1.08,1.17,14.2,92,1.2,6.5,636,41,83,8,140,94,,1773,1773,438,50,,,,0.1,"Corn, grain",0,120 - 160,0,60,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,A66,,0,0,0,MIN,1.02,1.21,6.6,72,1.9,5.5,100,12,56,15,154,109,,468,468,218,30,,,,0.1,"Corn, grain",0.9,120 - 160,0,120,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,A67,,0,0,0,MIN,1.31,1.14,9.8,96,0.4,6.9,133,20,76,18,112,70,,395,395,130,37,,,,0.1,"Corn, grain",0,120 - 160,0,100,0,0,0,0,0,pH$,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B31,,0,0,0,MIN,0.71,1.23,7.5,91,0.6,6.8,97,33,65,24,212,125,,333,333,31,30,,,,0.1,Soybean,0,0,0,70,0,0,0,0,0,pH$,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B32,,0,0,0,MIN,0.6,1.26,6.1,86,0.9,6.4,48,29,63,20,119,76,,201,201,20,21,,,,0.1,Soybean,0,0,30,80,0,20,2,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
SL023903,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,RESSTATION,,Lenoir,B33,,0,0,0,MIN,0.6,1.26,5.3,86,0.8,6.5,42,26,63,20,98,62,,144,144,17,22,,,,0.1,Soybean,0,0,40,90,0,20,2,0,0,0,,3,,0,,,,,,,,,,,,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",,,,,2/12/2019
