REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,F11,,0,0,0,MIN,0.27,1.48,2.5,82,0.4,5.8,187,79,49,18,74,54,54,124,124,62,96,,,,0.1,"Vegetables, other",0, 80-100,0,60,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G01,,0,0,0,MIN,0.56,1.34,4,82,0.7,5.9,223,100,53,16,148,99,99,144,144,94,33,,,,0.1,"Vegetables, other",0, 80-100,0,30,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G02,,0,0,0,MIN,0.22,1.3,3.3,85,0.5,6.1,139,115,49,19,94,65,65,86,86,59,33,,,,0.1,"Vegetables, other",0, 80-100,0,10,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G03,,2,2017,0.4,MIN,0.32,1.32,4.2,88,0.5,6.3,247,141,52,19,128,83,83,144,144,102,27,,,,0.1,"Vegetables, other",0, 80-100,0,0,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G04,,0,0,0,MIN,0.18,1.48,1.9,69,0.6,5.3,176,31,47,14,62,47,54,111,111,51,16,,,,0.1,"Vegetables, other",0.3, 80-100,0,160,0,25,0,0,0,0,,6,"Corn, grain",0,120 - 160,0,80,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G05,,0,0,0,MIN,0.27,1.47,2.5,77,0.6,5.8,192,53,50,17,85,61,61,95,95,55,32,,,,0.1,"Vegetables, other",0, 80-100,0,110,0,0,0,0,0,0,,6,Soybean,0,0,0,40,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G06,,0,0,0,MIN,0.13,1.46,1.5,77,0.4,5.8,119,13,52,20,34,41,41,50,50,35,9,,,,0.1,Switchgrass,0, 120-160,0,110,0,25,0,0,0,0,,12,Switchgrass,0, 120-160,0,110,0,0,0,0,0,,12,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G07,,0,0,0,MIN,0.18,1.44,1.8,67,0.6,5.4,151,20,44,17,37,47,47,74,74,39,14,,,,0.1,Switchgrass,0, 120-160,0,90,0,25,0,0,0,0,,12,Switchgrass,0, 120-160,0,90,0,0,0,0,0,,12,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G08,,0,0,0,MIN,0.18,1.49,1.9,69,0.6,5.4,157,34,45,15,69,51,58,156,156,55,13,,,,0.1,"Vegetables, other",0.3, 80-100,0,150,0,25,0,0,0,0,,6,"Corn, grain",0,120 - 160,0,70,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G09,,0,0,0,MIN,0.22,1.49,2.1,71,0.6,5.6,176,37,43,19,185,121,121,121,121,48,10,,,,0.1,"Vegetables, other",0, 80-100,0,140,0,25,0,0,0,0,,6,Soybean,0,0,0,60,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G10,,0,0,0,MIN,0.18,1.49,1.5,62,0.6,5.3,160,18,40,16,137,92,92,100,100,47,9,,,,0.1,"Vegetables, other",0.3, 80-100,0,190,25,25,0,0,0,0,,6,Soybean,0,0,0,100,$,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G11,,0,0,0,MIN,0.09,1.39,2.2,76,0.5,5.6,66,46,44,22,31,,,39,39,31,17,,,,0.1,"Hardwood, M",0, 80-120,0,0,0,,0,0,,,,11,"Hardwood, M",0, 80-120,0,0,0,0,0,,,,11,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,G12,,0,0,0,MIN,0.18,1.38,2.9,80,0.6,6.1,129,60,49,21,57,,,96,96,38,17,,,,0.1,"Hardwood, M",0, 80-120,0,0,0,,0,0,,,,11,"Hardwood, M",0, 80-120,0,0,0,0,0,,,,11,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,H02,,0,0,0,MIN,0.18,1.48,2.7,79,0.6,6.1,278,31,54,19,133,,,341,341,246,12,,,,0.1,"Plant bed, vegetable",0,,,,,,,,,,,,"Plant bed, vegetable",0,,,,,,,,,,,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,H03,,0,0,0,MIN,0.13,1.49,1.7,70,0.5,5.9,148,20,46,18,87,,,91,91,56,8,,,,0.1,"Plant bed, vegetable",0,,,,,,,,,,,,"Plant bed, vegetable",0,,,,,,,,,,,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,H04,,0,0,0,MIN,0.18,1.52,1.7,68,0.6,5.8,150,18,45,17,112,,,85,85,51,8,,,,0.1,"Plant bed, vegetable",0,,,,,,,,,,,,"Plant bed, vegetable",0,,,,,,,,,,,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,H05,,0,0,0,MIN,0.18,1.5,1.5,54,0.7,5.3,148,24,33,13,89,,,58,58,50,11,,,,0.1,"Plant bed, vegetable",15,,,,,,,,,,,,"Plant bed, vegetable",0,,,,,,,,,,,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K01,,0,0,0,MIN,0.27,1.36,2.6,65,0.9,5.4,180,60,40,13,81,59,59,83,83,81,41,,,,0.1,"Vegetables, other",0.5, 80-100,0,90,0,0,0,0,0,0,,6,Soybean,0,0,0,30,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K02,,0,0,0,MIN,0.46,1.34,3.6,70,1.1,5.6,237,74,45,15,117,80,80,73,73,112,23,,,,0.1,"Vegetables, other",0.4, 80-100,0,60,0,25,0,0,0,0,,6,Soybean,0,0,0,10,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K03,,0,0,0,MIN,0.27,1.36,3,78,0.7,6.1,162,54,47,22,86,60,60,80,80,79,15,,,,0.1,"Vegetables, other",0, 80-100,0,100,0,25,0,0,0,0,,6,Soybean,0,0,0,40,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K04,,0,0,0,MIN,0.13,1.33,3.2,80,0.6,6.2,86,81,44,23,52,39,39,57,57,101,19,,,,0.1,"Vegetables, other",0, 80-100,40,50,0,25,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K05,,0,0,0,MIN,0.51,1.36,3.7,77,0.8,6,133,89,50,15,95,67,67,100,100,197,28,,,,0.1,"Vegetables, other",0, 80-100,0,40,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K06,,0,0,0,MIN,0.51,1.36,4,77,0.9,5.9,255,90,49,16,139,93,93,146,146,155,30,,,,0.1,"Vegetables, other",0, 80-100,0,40,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K07,,0,0,0,MIN,0.36,1.41,3.4,77,0.8,5.8,267,65,53,15,106,74,74,165,165,73,35,,,,0.1,"Vegetables, other",0, 80-100,0,80,0,0,0,0,0,0,,6,Soybean,0,0,0,20,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K08,,0,0,0,MIN,0.22,1.39,3.3,78,0.7,5.8,236,74,50,17,81,59,59,153,153,67,29,,,,0.1,"Vegetables, other",0, 80-100,0,60,0,0,0,0,0,0,,6,Soybean,0,0,0,10,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K09,,0,0,0,MIN,0.13,1.32,3.2,80,0.6,6,135,87,48,18,61,46,46,90,90,63,26,,,,0.1,"Vegetables, other",0, 80-100,0,40,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K10,,0,0,0,MIN,0.36,1.32,2.9,67,1,5.4,227,52,43,15,107,74,74,128,128,127,23,,,,0.1,"Vegetables, other",0.5, 80-100,0,110,0,25,0,0,0,0,,6,Soybean,0,0,0,40,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K11,,0,0,0,MIN,0.56,1.31,3.7,70,1.1,5.6,227,83,44,15,143,96,96,122,122,129,25,,,,0.1,"Vegetables, other",0.4, 80-100,0,50,0,25,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K12,,0,0,0,MIN,0.46,1.35,3.1,69,1,5.6,185,77,40,17,108,75,75,93,93,117,23,,,,0.1,"Vegetables, other",0.4, 80-100,0,60,0,25,0,0,0,0,,6,Soybean,0,0,0,10,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K13,,0,0,0,MIN,0.41,1.34,3.7,76,0.9,5.8,180,81,47,18,118,81,81,98,98,110,25,,,,0.1,"Vegetables, other",0, 80-100,0,50,0,25,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K14,,2,2017,0.3,MIN,0.41,1.4,3.7,76,0.9,5.9,220,75,51,15,115,79,79,96,96,115,27,,,,0.1,"Vegetables, other",0, 80-100,0,60,0,0,0,0,0,0,,6,Soybean,0,0,0,10,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K15,,0,0,0,MIN,0.32,1.41,3.2,75,0.8,5.9,230,64,52,13,108,75,75,110,110,127,28,,,,0.1,"Vegetables, other",0, 80-100,0,80,0,0,0,0,0,0,,6,Soybean,0,0,0,20,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K16,,0,0,0,MIN,0.13,1.36,3.3,73,0.9,5.7,97,92,39,20,62,47,47,58,58,79,38,,,,0.1,"Vegetables, other",0.3, 80-100,30,40,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K17,,0,0,0,MIN,0.27,1.3,4.1,75,1,5.8,130,108,41,21,73,54,54,67,67,99,23,,,,0.1,"Vegetables, other",0.3, 80-100,0,20,0,25,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K18,,0,0,0,MIN,0.27,1.32,4,74,1,5.7,71,83,41,23,52,41,41,39,39,72,38,,,,0.1,"Vegetables, other",0.3, 80-100,70,50,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K20,,2,2017,0.3,MIN,0.41,1.33,3.3,77,0.8,5.7,174,77,46,19,86,62,62,67,67,99,40,,,,0.1,"Vegetables, other",0, 80-100,0,60,0,0,0,0,0,0,,6,Soybean,0,0,0,10,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
